accelerationX,rotationRateZ,rotationRateY,quaternionW,label
2.0263605117798,6.7558727264404,-3.0084710121155,0.44312892619553,C
1.9913828372955,6.042724609375,-3.1456973552704,0.46316318159131,C
1.9832400083542,5.3276696205139,-3.307496547699,0.48116059544777,C
0.91854685544968,5.6926488876343,0.91740524768829,0.095244199212414,C
0.95513594150543,5.9747180938721,0.84199404716492,0.11186799926147,C
0.95722836256027,6.1905646324158,0.83560597896576,0.12906638434068,C
0.92629945278168,6.3920674324036,0.82143449783325,0.14646834982844,C
0.90288066864014,6.5838928222656,0.74241578578949,0.16408369925727,C
0.93017262220383,6.8202543258667,0.57680636644363,0.18227403620378,C
0.98106610774994,6.9755597114563,0.32348489761353,0.20149130529724,C
1.0289132595062,7.089581489563,0.064141191542149,0.22163819155858,C
1.053294301033,7.2176337242126,-0.13495247066021,0.24257614128121,C
1.0742812156677,7.3626232147217,-0.31154668331146,0.26433672509234,C
1.1038854122162,7.4343605041504,-0.40973150730133,0.28639342887942,C
1.1040968894958,4.5860233306885,0.41184401512146,-0.11413602098916,C
1.1101763248444,4.9132461547852,0.35957390069961,-0.10126248540802,C
1.1359556913376,5.2630243301392,0.26452711224556,-0.087164286824471,C
1.1898158788681,5.6216840744019,0.12801747024059,-0.071516110594786,C
1.2454209327698,6.0147032737732,-0.034387834370136,-0.054155043936743,C
1.2669653892517,6.4003286361694,-0.18729323148727,-0.035096523774402,C
1.2341604232788,6.7369909286499,-0.29651325941086,-0.014635296364542,C
1.1725161075592,7.0381236076355,-0.37876656651497,0.0069034693260129,C
1.1408767700195,7.2645192146301,-0.47622483968735,0.0291302417648,C
1.1539732217789,7.4774079322815,-0.60422515869141,0.051898683405031,C
1.198459982872,7.6773643493652,-0.79430741071701,0.075215862930736,C
1.2754821777344,7.8290915489197,-1.0481076240539,0.099065698499962,C
1.351234793663,7.8914494514465,-1.280957698822,0.12336675799499,C
1.4013222455978,7.9865159988403,-1.506428360939,0.14806829429677,C
1.4127142429352,8.0944385528564,-1.7079836130142,0.1733359501012,C
1.3744502067566,8.1186122894287,-1.8611190319061,0.19883623415705,C
1.2959334850311,8.096586227417,-2.0181114673615,0.22436059183663,C
1.2147980928421,8.0683345794678,-2.2073490619659,0.25009667764991,C
1.1754302978516,8.0207824707031,-2.4154376983642,0.27623848508164,C
1.273833155632,7.6712765693664,-0.13355937600136,0.09544200906937,C
1.3235598802566,7.8664331436157,-0.30166947841644,0.12011351633602,C
1.3809119462967,8.051796913147,-0.47154426574707,0.14564557638954,C
1.4426376819611,8.2625455856323,-0.66876947879791,0.17227353757024,C
1.496561050415,8.4783802032471,-0.84001791477203,0.20003165200797,C
1.5511969327927,8.622483253479,-0.91951245069504,0.22849858259209,C
1.6057950258255,8.6560573577881,-0.98553460836411,0.25694440451735,C
1.6777391433716,8.6033086776733,-1.0807831287384,0.28471659450439,C
1.8003528118134,8.4738855361938,-1.306512594223,0.3116280815334,C
1.9623817205429,8.18337059021,-1.6906691789627,0.33785611080506,C
1.8921217918396,9.3165016174316,-0.17227917909622,0.30056990527309,C
2.0712184906006,9.2186193466187,-0.40049371123314,0.32623429949171,C
2.2537662982941,9.0032482147217,-0.72866749763489,0.35147690503534,C
2.3980803489685,8.696382522583,-1.1885792016983,0.37657054728906,C
2.4221210479736,8.1024618148804,-1.5606904029846,0.40079109908351,C
2.2864425182342,7.2644934654236,-1.7788789272308,0.42284968517734,C
2.0188193321228,6.299765586853,-2.0080635547638,0.44233129048554,C
1.7475868463516,5.2122573852539,-2.1581676006317,0.4589681757762,C
1.5122141838074,4.1978406906128,-2.3198487758636,0.47284279379183,C
1.341728925705,3.3668172359466,-2.5785055160522,0.48474807700909,C
1.2985010147095,2.7823891639709,-2.9589972496033,0.49577476454589,C
1.3481320142746,2.2947251796722,-3.4052243232727,0.50693931014364,C
1.4338510036468,1.8282426595688,-3.7422182559967,0.51851875313086,C
2.134006023407,9.9497518539429,0.87539356946945,0.22973650919496,C
2.2855296134949,10.177618026733,0.59466630220413,0.25800699657027,C
2.5207941532135,10.372794151306,0.2217164337635,0.28710874423992,C
2.7906937599182,10.426609992981,-0.19458331167698,0.31716246161751,C
2.9980890750885,10.370064735412,-0.52367329597473,0.34757220459969,C
3.0960404872894,10.126479148865,-0.81811398267746,0.37761672590759,C
3.1381211280823,9.6466665267944,-1.1383242607117,0.40632414540193,C
3.2183218002319,8.9877119064331,-1.540428519249,0.43331085257537,C
3.2607750892639,8.1617383956909,-1.8839734792709,0.45810264100094,C
3.1262669563293,7.1356511116028,-2.2084558010101,0.48037638086322,C
1.6635723114014,8.7141189575195,2.0550906658173,0.15359030857855,C
1.7322180271149,9.1098728179932,1.9014065265655,0.17781509341799,C
1.8325448036194,9.4130516052246,1.6478133201599,0.20319840425023,C
2.0075106620788,9.7075262069702,1.3482409715652,0.22970567811672,C
2.2201192378998,10.064714431763,1.0356901884079,0.25757304627777,C
2.4408588409424,10.31130695343,0.69590413570404,0.28669551843804,C
2.6623487472534,10.417720794678,0.30093845725059,0.31659708316905,C
2.8407278060913,10.367782592773,-0.11283049732447,0.34675046135194,C
2.9943106174469,10.278396606445,-0.53055572509766,0.37675374338106,C
3.168035030365,9.9995651245117,-1.07595038414,0.40662576572592,C
0.93050295114517,4.0922107696533,1.6605108976364,-0.10936450896096,C
0.9857987165451,4.6338987350464,1.7918454408646,-0.098315815019384,C
1.0592310428619,5.2082962989807,1.8677682876587,-0.085568377799775,C
1.1519026756287,5.7731189727783,1.9655715227127,-0.071005973694681,C
1.2470705509186,6.3242039680481,2.0686118602753,-0.05446776773154,C
1.3481097221375,6.835280418396,2.229642868042,-0.035869885459039,C
1.4650150537491,7.3887844085693,2.4290542602539,-0.01482065361552,C
1.5860133171082,7.9408960342407,2.6589636802673,0.0089848841770476,C
1.7039867639542,8.3609981536865,2.9536049365997,0.034842241999094,C
1.8065934181213,8.642110824585,3.2483887672424,0.061212820070038,C
1.9141918420792,8.9631071090698,3.436431646347,0.086851789469436,C
2.0700659751892,9.3587617874146,3.499605178833,0.11196875487938,C
2.2828023433685,9.7730312347412,3.2821054458618,0.13711541460867,C
2.5017988681793,10.199721336365,2.9155128002167,0.16286648778733,C
2.6616415977478,10.568641662598,2.5920081138611,0.18955016493356,C
2.7426197528839,10.877262115478,2.3270864486694,0.21724281070582,C
2.8306827545166,11.128720283508,2.0456080436706,0.24624710407038,C
2.9517397880554,11.294219017029,1.6762351989746,0.27658753700722,C
3.1166653633118,11.320027351379,1.407818198204,0.30743531209926,C
3.3270173072815,11.201663970947,1.1049461364746,0.33809749943294,C
2.3287808895111,10.587208747864,0.36489003896713,0.78333865519149,C
2.6879966259003,10.943627357483,-0.14772020280361,0.76369950793398,C
3.027176618576,11.133296966553,-0.73530435562134,0.73989137113439,C
3.2936627864838,11.254035949707,-1.1955996751785,0.71245141825076,C
3.4665560722351,11.173753738403,-1.7249026298523,0.68244674907204,C
3.5535607337952,10.875599861145,-2.1920516490936,0.6499329616507,C
3.6283938884735,10.259175300598,-2.5345301628113,0.61526976875184,C
3.6082446575165,9.1660814285278,-2.8808877468109,0.57808099615234,C
3.3588621616363,7.8185310363769,-3.1882212162018,0.53764164516532,C
2.929304599762,6.2919359207153,-3.5015003681183,0.49329962234234,C
2.3684315681458,4.5182108879089,-3.7750904560089,0.44433700782591,C
1.8429071903229,2.9578077793121,-4.2406420707703,0.3914728527493,C
1.607536315918,1.8888831138611,-4.8407101631164,0.33795893466677,C
1.6216480731964,1.0087059736252,-5.215624332428,0.28782822545062,C
1.6218371391296,0.25626122951508,-5.4947853088379,0.24455523439934,C
1.6067899465561,-0.37222239375114,-5.6972856521606,0.20911214608897,C
1.7160484790802,-0.81083333492279,-5.7843728065491,0.18127401841385,C
1.8279888629913,-0.9961576461792,-5.9992752075195,0.16047869906327,C
1.9341135025024,-1.2716773748398,-6.1900820732117,0.14558080029029,C
1.9123375415802,-1.5144505500793,-6.365668296814,0.13516835842187,C
1.829354763031,-1.7975739240646,-6.5679564476013,0.12679093663171,C
1.7355873584747,-2.1501467227936,-6.6168489456177,0.11960411057743,N
1.6193227767944,-2.342248916626,-6.7367486953735,0.11419788810855,N
1.5346577167511,-2.488537311554,-6.8447952270508,0.11083911427553,N
1.4848202466965,-2.5990474224091,-6.9046478271484,0.10972930480737,N
1.4180338382721,-2.707676410675,-6.9744362831116,0.11090701368998,N
1.3442106246948,-2.6535465717316,-7.0230236053467,0.11403876280899,C
1.3156123161316,-2.597630739212,-7.1070170402527,0.11834354584889,C
1.2487083673477,-2.6452355384827,-7.1073608398438,0.12317519060854,C
1.1107521057129,-2.7316565513611,-6.9436531066894,0.12837120401858,C
0.94312185049057,-2.7041230201721,-6.835994720459,0.13406223405698,C
0.82936948537827,-2.6556980609894,-6.7369275093079,0.14026205570721,C
0.77218276262283,-2.6007866859436,-6.6062064170837,0.14722044239029,C
0.67533558607101,-2.5935683250427,-6.4785447120667,0.15485942474981,C
0.58901822566986,-2.5723493099213,-6.2866225242615,0.16300889659632,C
0.54096639156341,-2.5477390289307,-6.0894136428833,0.17142348030282,C
0.4968436062336,-2.4725110530853,-5.8270416259766,0.17991357446475,C
0.47438794374466,-2.3166327476501,-5.5408573150635,0.18821922646453,C
0.44425150752067,-2.1833400726318,-5.2306528091431,0.19621228525239,C
0.37565258145332,-2.0930843353271,-4.9067673683167,0.20388906198551,C
0.27906441688538,-2.0024962425232,-4.5372824668884,0.21125109005426,C
0.17754530906677,-1.9551718235016,-4.1332640647888,0.21838602145524,C
0.087992243468761,-1.9751782417297,-3.7264680862427,0.22555960355921,C
0.017934385687113,-1.9822065830231,-3.2931306362152,0.23291050890414,C
-0.029014388099313,-1.8776469230652,-2.8723199367523,0.24017834088217,C
-0.029842425137758,-1.6743377447128,-2.4825968742371,0.246890832864,C
-0.0025880746543407,-1.4391592741012,-2.1208293437958,0.25271043817912,C
-0.0074324235320091,-1.25632584095,-1.7666475772858,0.25773242541122,C
-0.056301832199097,-1.1039102077484,-1.3946647644043,0.2621609668762,C
-0.1129906848073,-0.9227808713913,-1.0403286218643,0.26605204390246,C
-0.14970375597477,-0.7151637673378,-0.70342433452606,0.26921721398509,C
-0.16699805855751,-0.52406358718872,-0.38778710365295,0.27168072655086,N
-0.16698861122131,-0.32263433933258,-0.11450765281916,0.27343306388037,N
-0.14356923103333,-0.12310844659805,0.13603653013706,0.27444078715041,N
-0.12012001872063,0.040957722812891,0.35296589136124,0.27475572453382,N
-0.11486310511827,0.16604532301426,0.54246538877487,0.274572964464,N
-0.11084208637476,0.30117651820183,0.69569593667984,0.27391559259725,N
-0.098876610398292,0.45860210061073,0.81595462560654,0.27266799879063,N
-0.086728639900684,0.62219607830048,0.89237588644028,0.27071079165236,C
-0.090328514575958,0.75033432245255,0.96732419729233,0.26808036595513,C
-0.11729374527931,0.81999331712723,1.0692439079285,0.26501991941596,C
-0.15543672442436,0.83834594488144,1.1664084196091,0.2617774309652,C
-0.17520862817764,0.84751015901565,1.2516369819641,0.25850592951607,C
-0.17161698639393,0.91948664188385,1.3029259443283,0.25501648156531,C
-0.14783629775047,1.0423792600632,1.3601703643799,0.25096477164487,C
-0.12458561360836,1.1141799688339,1.46835231781,0.24638810396783,C
-0.14439110457897,1.155726313591,1.6190299987793,0.24160714072692,C
-0.1680538803339,1.2573463916779,1.7663251161575,0.23654763898657,C
-0.14059671759605,1.3329173326492,1.9070856571198,0.23107067791992,C
-0.082686521112919,1.4337136745453,2.0419907569885,0.22520840186452,C
-0.0397994145751,1.5140525102615,2.165876865387,0.21885993387108,C
-0.024622112512589,1.5628714561462,2.3508412837982,0.21234760212269,C
-0.04678201675415,1.6001261472702,2.5264174938202,0.20577384362449,C
-0.056327015161514,1.6374583244324,2.7001807689667,0.19921681890873,C
-0.045446053147316,1.6508958339691,2.8207144737244,0.19264221088383,C
-0.030980408191681,1.6413513422012,2.9260635375977,0.18620211913325,C
-0.0052217841148376,1.6839361190796,2.9976556301117,0.17992673431018,C
0.04349485039711,1.742503285408,3.0609757900238,0.17374383785777,C
0.10166573524475,1.8087289333343,3.1791155338287,0.16765548793678,C
0.12515103816986,1.8052036762237,3.3253247737884,0.16179383245491,C
0.10395324230194,1.6447687149048,3.4838547706604,0.15654319645164,C
0.056660711765289,1.4478412866592,3.6285033226013,0.15223027157947,C
0.018355846405029,1.4240418672562,3.7159476280212,0.1487700835138,C
0.052286505699158,1.4087508916855,3.7177464962006,0.14577366275038,C
0.13461071252823,1.3041211366653,3.7168037891388,0.8439686227615,C
0.17287337779999,1.2546103000641,3.7440919876099,0.83419140945375,C
0.18708860874176,1.178417801857,3.7640147209167,0.82422886209168,C
0.20216852426529,1.0071501731873,3.8078899383545,0.81362453472255,C
0.19800293445587,0.89082276821136,3.8469245433807,0.80209331751978,C
0.19136667251587,0.85029900074005,3.8468217849731,0.78990883573004,C
0.21274906396866,0.87570768594742,3.7578816413879,0.77787775987649,C
0.25924557447433,0.90425038337707,3.6179308891296,0.76677828541716,C
0.31789165735245,0.94533896446228,3.4374005794525,0.75699303086946,N
0.38284432888031,0.92862421274185,3.2896904945373,0.74811937445548,N
0.43720096349716,0.8335474729538,3.1749949455261,0.73948739065969,N
0.42813837528229,0.75465613603592,3.1028690338135,0.73068700271157,N
0.38233929872513,0.66151684522629,3.0620355606079,0.72145975646928,N
0.34362787008286,0.57825952768326,3.0175437927246,0.71176862289543,N
0.32369315624237,0.54629200696945,2.9126076698303,0.70186333043435,N
0.33848345279694,0.52821469306946,2.7287666797638,0.69239381486608,N
0.37476217746735,0.55461037158966,2.5331439971924,0.68399023432098,N
0.4028058052063,0.59885984659195,2.4021728038788,0.67659767256914,N
0.42907291650772,0.62201339006424,2.2871782779694,0.67004098997203,N
0.45953696966171,0.59183043241501,2.1919522285461,0.66400578845618,N
0.46282565593719,0.52394729852676,2.1450266838074,0.65803016678977,N
1.8156393766403,8.5673637390137,-2.0122957229614,0.34790085603646,C
1.9358288049698,8.8659400939941,-2.1242105960846,0.37354566822632,C
2.0485687255859,9.1237325668335,-2.2210221290588,0.39953755533495,C
2.1521842479706,9.2398424148559,-2.3536086082458,0.42498219270543,C
2.2732555866241,9.2022256851196,-2.4946722984314,0.44905586134302,C
2.4285035133362,9.0220203399658,-2.6988019943237,0.47158036729043,C
2.6230008602142,8.7386121749878,-3.0673449039459,0.49303144725358,C
2.7874114513397,8.2159013748169,-3.3740081787109,0.51332333671332,C
2.7806906700134,7.4977078437805,-3.5903687477112,0.53169942312675,C
2.5850584506988,6.6149439811706,-3.8065938949585,0.54773271012861,C
1.4617766141891,8.5229806900024,-0.58786308765411,0.23809272444351,C
1.5607970952988,8.855315208435,-0.87811273336411,0.25907107970219,C
1.6715617179871,9.1556253433228,-1.1691343784332,0.28171249524234,C
1.7640709877014,9.4072465896606,-1.3889780044556,0.30601099177461,C
1.8486635684967,9.6834459304809,-1.6127014160156,0.33207542878213,C
1.9584730863571,9.9076080322266,-1.7919781208038,0.35959124751494,C
2.0960023403168,10.043175697327,-1.9451090097427,0.38767496480343,C
2.2602713108063,10.067936897278,-2.1475396156311,0.41531358116252,C
2.435843706131,9.9419775009155,-2.3899960517883,0.44167951081271,C
2.5634050369263,9.6616039276123,-2.6869156360626,0.46642340196053,C
2.6308183670044,9.2209844589233,-3.0880279541016,0.48980690202722,C
2.709921836853,8.624098777771,-3.3754301071167,0.51145216414521,C
2.7154276371002,7.8913130760193,-3.5661826133728,0.530790744009,C
2.499391078949,6.8828520774841,-3.7708146572113,0.54722623429806,C
2.2166268825531,5.6825156211853,-4.0969400405884,0.56056248374289,C
1.9874573945999,4.4121751785278,-4.3365216255188,0.57053369007533,C
1.8149528503418,3.2770855426788,-4.5848350524902,0.57745612712546,C
1.7519690990448,2.3749992847443,-4.8540205955505,0.58300093561892,C
1.8606352806091,1.6857843399048,-5.0210695266724,0.58848583715881,C
2.0523054599762,1.1016873121261,-5.09042263031,0.59489172905518,C
2.1394069194794,0.59877198934555,-5.0989532470703,0.60294284617432,C
2.0957126617432,0.28889533877373,-5.2248573303223,0.61348342970088,C
2.0153601169586,0.056306581944227,-5.4134635925293,0.6273481877799,C
1.9630119800568,-0.19623006880283,-5.5672245025635,0.6439513045164,N
1.8338444232941,-0.42476949095726,-5.6825451850891,0.66182179889177,N
1.6490380764007,-0.7155294418335,-5.8758745193481,0.68020326957107,N
1.5309376716614,-0.86938637495041,-6.0524926185608,0.69913095033755,N
1.4935077428818,-0.80790466070175,-6.2140684127808,0.71872597732695,N
1.4014525413513,-0.83873897790909,-6.2327642440796,0.73874391372518,N
1.2046449184418,-0.88986474275589,-6.1572518348694,0.75867076754129,C
0.95038348436356,-0.88754218816757,-6.1769771575928,0.77827610848239,C
0.7757642865181,-0.93636298179626,-6.1664471626282,0.79740273750711,C
0.6582333445549,-0.98511779308319,-6.0674295425415,0.81573348921458,C
0.51427638530731,-1.0119930505752,-5.9567070007324,0.83287442310035,C
0.36850923299789,-1.0348927974701,-5.7729249000549,0.84835181063275,C
0.20504182577133,-0.98869436979294,-5.6140284538269,0.86227350386829,C
0.042573869228363,-0.9336354136467,-5.4302668571472,0.87500812806001,C
-0.089757442474365,-0.8534380197525,-5.2537808418274,0.88681675454303,C
-0.23649334907532,-0.79607170820236,-5.0482649803162,0.89773135878988,C
-0.36311638355255,-0.69451469182968,-4.83655834198,0.90766663878511,C
-0.45111727714539,-0.57889944314957,-4.5746006965637,0.91644185097089,C
-0.49588149785995,-0.5060225725174,-4.2302312850952,0.92386230739435,N
-0.57547926902771,-0.47692006826401,-3.8647923469543,0.92988289446513,N
-0.67863184213638,-0.4919815659523,-3.538097858429,0.93466526568352,N
-0.74807816743851,-0.50563561916351,-3.1897692680359,0.93845436824128,N
-0.77471482753754,-0.48771676421165,-2.8342359066009,0.94141920016238,N
-0.76272112131119,-0.46048355102539,-2.4830663204193,0.94371400498515,N
-0.72906148433685,-0.40168789029121,-2.1121985912323,0.94546458357661,N
-0.72524380683899,-0.41008988022804,-1.727984547615,0.94674852129483,N
-0.74987024068832,-0.40856710076332,-1.3810023069382,0.94764458300256,N
-0.7439426779747,-0.34897139668465,-1.0659227371216,0.94825409596066,N
-0.68282282352447,-0.30683034658432,-0.7707267999649,0.94864569586672,N
-0.62660479545593,-0.27161058783531,-0.47029975056648,0.94885238321731,N
-0.59273254871368,-0.21533985435963,-0.19156292080879,0.94882766295356,N
-0.55593001842499,-0.19770039618015,0.074197493493557,0.94850525269244,N
-0.53216731548309,-0.15101225674152,0.32729262113571,0.94785626729771,N
-0.51408743858337,-0.050637178122997,0.57552093267441,0.94684961667266,N
-0.48664858937263,0.064130686223507,0.81867176294327,0.94548623215381,N
-0.45770198106766,0.17891265451908,1.0407069921493,0.94376558106207,N
-0.41951304674148,0.29659402370453,1.2626897096634,0.94164729635232,N
-0.37334924936295,0.40861961245537,1.4746199846268,0.93909340532438,N
-0.32213032245636,0.52141863107681,1.6777459383011,0.93604311728253,C
-0.28159654140472,0.59881299734116,1.8495619297027,0.93245950788657,C
-0.26380333304405,0.68193638324738,2.0081441402435,0.92840208765258,C
-0.25706440210342,0.77578246593475,2.1631474494934,0.92392378628275,C
-0.24332791566849,0.86878907680511,2.3036189079285,0.91903795344225,C
-0.22315740585327,0.98055821657181,2.4111239910126,0.91378158813185,C
-0.1786296069622,1.0555517673492,2.5159375667572,0.90820493589118,C
-0.11564466357231,1.1086328029632,2.6177253723145,0.90226137632215,C
-0.063884317874908,1.1015230417252,2.6943385601044,0.89587010090055,C
-0.024833798408508,1.0311944484711,2.7425305843353,0.88900126229769,C
0.0006971955299377,0.97371786832809,2.7863848209381,0.88164933173633,C
0.0090533494949341,0.9411940574646,2.8205952644348,0.87392481272739,C
-0.012239754199982,0.87610852718353,2.8739612102509,0.86592552868449,C
-0.041519999504089,0.83116662502289,2.883362531662,0.85784401603225,C
-0.01644629240036,0.83969032764435,2.8702189922333,0.84995845016628,C
0.0702024102211,0.85508048534393,2.8584201335907,0.84240109807885,C
0.13238173723221,0.84793996810913,2.8826248645782,0.83503196510769,C
0.14484226703644,0.75796669721603,2.9379382133484,0.82747889657455,C
0.11877763271332,0.66510254144669,3.0062835216522,0.81947391752877,C
0.082177698612213,0.58350032567978,3.0295631885528,0.81091892699423,C
0.065079510211944,0.50455546379089,2.9899907112122,0.80191921957583,C
0.088431477546692,0.46257925033569,2.9225416183472,0.79268920985821,C
0.15437382459641,0.50425136089325,2.8574619293213,0.78350669360948,C
0.23528695106506,0.55010402202606,2.8216714859009,0.77456396138315,C
0.28700226545334,0.56274151802063,2.8097927570343,0.76594733314638,N
0.29629099369049,0.57264930009842,2.8389618396759,0.75771117681409,N
0.29245287179947,0.56917840242386,2.8911774158478,0.74977444383586,N
0.2822048664093,0.53700023889542,2.9152700901031,0.74189505370107,N
0.26018178462982,0.47303241491318,2.937814950943,0.7337684211949,N
0.22844403982162,0.40520519018173,2.9045677185059,0.72529483984077,N
0.2049817442894,0.30530282855034,2.8197178840637,0.7165920753976,N
0.21795958280563,0.25345852971077,2.6859474182129,0.70796900174604,N
0.2746621966362,0.26337054371834,2.5410258769989,0.69989571978675,N
0.33713150024414,0.25527319312096,2.4356405735016,0.69265342182557,N
0.34285545349121,0.13296140730381,2.3792297840118,0.68614181422434,N
0.28516644239426,-0.0014565818710253,2.3569416999817,0.68018705113422,N
0.25313889980316,-0.061961736530066,2.3476898670197,0.67462316318929,N
0.31703144311905,-0.07226151227951,2.2977795600891,0.66903704401692,N
0.4004562497139,-0.053040944039822,2.2494714260101,0.66308032848664,N
0.45726305246353,-0.013227754272521,2.1891796588898,0.65652558471842,N
0.50430828332901,0.056909788399935,2.071569442749,0.64950822376562,N
0.57212060689926,0.21528930962086,1.9060674905777,0.64239549043215,N
0.64827245473862,0.37736955285072,1.724644780159,0.63565188312611,N
0.67582648992538,0.50885009765625,1.5710581541061,0.62942169176365,N
0.6340628862381,0.59586328268051,1.4793220758438,0.62360616731274,N
0.54717588424683,0.64154899120331,1.4483633041382,0.61821947895233,N
0.44317811727524,0.66463702917099,1.3877356052399,0.61361657893533,N
0.36088007688522,0.65449625253677,1.3251996040344,0.60995017307885,N
1.4022996425629,7.3666472434997,1.6701831817627,0.15021281429747,C
1.5097515583038,7.6901965141296,1.489933013916,0.16658765209682,C
1.5922620296478,7.984148979187,1.2292995452881,0.18306487938367,C
1.6397287845611,8.1726160049438,0.90665209293365,0.19937540606855,C
1.6586353778839,8.3869733810425,0.56307691335678,0.21565606459595,C
1.6889660358429,8.6562623977661,0.12665255367756,0.2329627903892,C
1.7394649982452,8.903844833374,-0.37266406416893,0.25216201175364,C
1.8033938407898,9.0615253448486,-0.81636589765549,0.27300950382212,C
1.89242374897,9.0594530105591,-1.2126538753509,0.29494232033759,C
1.9957602024078,8.9999837875366,-1.578080534935,0.31715990154058,C
2.0962743759155,8.9661140441894,-1.9967241287231,0.33984197030273,C
2.1777000427246,8.877875328064,-2.4572973251343,0.36333547400904,C
2.2420799732208,8.7188148498535,-2.7392404079437,0.38742537313372,C
2.2899339199066,8.4891185760498,-2.9006681442261,0.41145172753154,C
2.2850103378296,8.0182771682739,-2.9841265678406,0.43434105403574,C
2.1882417201996,7.2487287521362,-3.0540819168091,0.45473434539047,C
2.0234625339508,6.2742080688477,-3.2264173030853,0.47194730767847,C
1.8199183940887,5.1530022621155,-3.4102199077606,0.48559349927756,C
1.537917971611,8.462854385376,-1.1770671606064,0.30309409669898,C
1.5704506635666,8.7279577255249,-1.3172218799591,0.32673570076588,C
1.6205649375916,8.9622688293457,-1.4357166290283,0.35070572687201,C
1.7108138799667,9.0932779312134,-1.5895473957062,0.37489355956227,C
1.8189927339554,9.0198593139648,-1.7950155735016,0.39837960471651,C
1.9407185316086,8.9068365097046,-2.0192379951477,0.42060316271125,C
2.0643281936645,8.7016763687134,-2.3204426765442,0.44162697020693,C
2.1367125511169,8.318510055542,-2.6826963424683,0.46134056525281,C
2.1383335590362,7.8187208175659,-2.9881131649017,0.4797390236414,C
2.0908801555634,7.156747341156,-3.2721583843231,0.49669081388654,C
1.5082651376724,8.7243452072144,0.67224705219269,0.39307370884124,C
1.618723154068,8.7839641571045,0.46522569656372,0.41256515841998,C
1.6906753778458,8.6814880371094,0.22587198019028,0.4315802868454,C
1.7373757362366,8.433650970459,-0.08307009935379,0.44966686280827,C
1.7611303329468,8.0750541687012,-0.45859763026237,0.46672914490395,C
1.7778544425964,7.5707688331604,-0.80207121372223,0.48254270202175,C
1.8063035011291,7.023428440094,-1.1015590429306,0.49704794447632,C
1.7824137210846,6.4170989990234,-1.3824951648712,0.51020194103232,C
1.7040627002716,5.6594653129578,-1.6884515285492,0.52188539320566,C
1.5989565849304,4.8624882698059,-1.9999469518661,0.53213233670033,C
1.717612862587,8.3659582138062,-0.48426136374473,0.29430026278617,C
1.6747740507126,8.2896471023559,-0.64312797784805,0.31548497464599,C
1.6388385295868,8.2406911849975,-0.8632640838623,0.336331837338,C
1.6651828289032,8.1070404052734,-1.1537483930588,0.3567623028908,C
1.702092051506,7.9215974807739,-1.4589778184891,0.37661245835142,C
1.6577680110931,7.6090149879456,-1.7543252706528,0.39596039510376,C
1.5338518619537,7.1095423698425,-2.0527369976044,0.41457454889917,C
1.3842498064041,6.6274271011353,-2.319402217865,0.43234094851964,C
1.2298883199692,6.095326423645,-2.5732684135437,0.44921154535716,C
1.0411393642425,5.4977493286133,-2.7400481700897,0.46485657004815,C
1.6056492328644,8.7824306488037,0.26003038883209,0.35299773283966,C
1.8066189289093,8.9500560760498,0.05134704336524,0.37330518164132,C
1.9944950342178,9.0303211212158,-0.22747766971588,0.393347470487,C
2.1404805183411,9.0279388427734,-0.53435039520264,0.41322667539753,C
2.2087235450745,8.895866394043,-0.87487655878067,0.43310902522405,C
2.1952419281006,8.6344451904297,-1.1686408519745,0.45283333495542,C
2.1620075702667,8.2582178115845,-1.4622015953064,0.47207672489431,C
2.0742478370666,7.5557222366333,-1.7064694166183,0.48996222266616,C
1.8986217975616,6.6634364128113,-1.9117431640625,0.50556003148538,C
1.69646692276,5.7427282333374,-2.088707447052,0.51845508613187,C
0.10890197008848,-1.6883571147919,-0.30303314328194,0.52083125171844,N
0.10528263449669,-1.6377061605453,-0.29937833547592,0.51375996281651,N
0.14013928174973,-1.6054084300995,-0.26915144920349,0.50666475587114,N
0.12167499959469,-1.5296918153763,-0.2575848698616,0.49974235754492,N
0.10778307169676,-1.4733403921127,-0.23903994262218,0.49306263587483,N
0.10424911230802,-1.4210343360901,-0.24192197620869,0.48655066153534,N
0.093924731016159,-1.3983644247055,-0.24428178369999,0.48019623002505,N
0.10389842092991,-1.3741025924683,-0.23535551130772,0.47393835850444,N
0.091087944805622,-1.3897621631622,-0.22385969758034,0.46770548909084,N
0.059797517955303,-1.4124555587768,-0.23601475358009,0.46136657251078,N
0.037981547415257,-1.4375866651535,-0.24479307234287,0.45490773240829,N
0.031562797725201,-1.4478049278259,-0.26883998513222,0.4483325834321,N
0.01785633713007,-1.4808233976364,-0.27957463264465,0.44158903649681,N
-0.003913477063179,-1.4752725362778,-0.2884162068367,0.4347464974677,N
-0.018876351416111,-1.5038006305695,-0.33192160725594,0.42778174165037,N
-0.018908843398094,-1.5005177259445,-0.34271734952927,0.42070474571012,N
-0.019927881658077,-1.507963180542,-0.37971583008766,0.41358220022199,N
-0.027524165809155,-1.4988706111908,-0.38764008879661,0.40644598080656,N
-0.03971329331398,-1.5212075710297,-0.40555036067963,0.39924027902925,N
-0.046607777476311,-1.5428385734558,-0.37789866328239,0.39196236708052,N
-0.060675032436848,-1.5650812387466,-0.38347479701042,0.38456517244596,N
-0.078471019864082,-1.5558565855026,-0.37597164511681,0.37715314231492,N
-0.078882649540901,-1.5450601577759,-0.37346881628036,0.3698027178951,N
